state,date,delta_confirmed,delta_deceased,delta_recovered,delta_vaccinated1,delta_vaccinated2,delta_tested,delta7_confirmed,delta7_deceased,delta7_recovered,delta7_vaccinated1,delta7_vaccinated2,delta7_tested,total_confirmed,total_deceased,total_recovered,total_vaccinated1,total_vaccinated2,total_tested
GJ,05-06-2020,510,35,344,0,0,5990,3175,210,4402,0,0,38430,3175,210,4402,0,0,38430
GJ,06-06-2020,498,29,313,0,0,5695,3261,212,4094,0,0,39826,3261,212,4094,0,0,39826
GJ,07-06-2020,480,30,319,0,0,6080,3303,211,3724,0,0,39756,3303,211,3724,0,0,39756
GJ,08-06-2020,477,31,321,0,0,4603,3357,217,3184,0,0,40031,3357,217,3184,0,0,40031
GJ,09-06-2020,470,33,409,0,0,5298,3412,221,2479,0,0,39977,3412,221,2479,0,0,39977
GJ,10-06-2020,510,34,370,0,0,4817,3437,225,2531,0,0,38506,3437,225,2531,0,0,38506
GJ,11-06-2020,513,38,366,0,0,6520,3458,230,2442,0,0,39003,3458,230,2442,0,0,39003
GJ,12-06-2020,495,31,392,0,0,5213,3443,226,2490,0,0,38226,3443,226,2490,0,0,38226
GJ,13-06-2020,517,33,390,0,0,5486,3462,230,2567,0,0,38017,3462,230,2567,0,0,38017
GJ,14-06-2020,511,29,442,0,0,4942,3493,229,2690,0,0,36879,3493,229,2690,0,0,36879
GJ,15-06-2020,514,28,339,0,0,4344,3530,226,2708,0,0,36620,3530,226,2708,0,0,36620
GJ,16-06-2020,524,28,418,0,0,3426,3584,221,2717,0,0,34748,3584,221,2717,0,0,34748
GJ,17-06-2020,520,27,348,0,0,7336,3594,214,2695,0,0,37267,3594,214,2695,0,0,37267
GJ,18-06-2020,510,31,389,0,0,5073,3591,207,2718,0,0,35820,3591,207,2718,0,0,35820
GJ,19-06-2020,540,27,340,0,0,5557,3636,203,2666,0,0,36164,3636,203,2666,0,0,36164
GJ,20-06-2020,539,20,535,0,0,5113,3658,190,2811,0,0,35791,3658,190,2811,0,0,35791
GJ,21-06-2020,580,25,655,0,0,5460,3727,186,3024,0,0,36309,3727,186,3024,0,0,36309
GJ,22-06-2020,563,21,560,0,0,4469,3776,179,3245,0,0,36434,3776,179,3245,0,0,36434
GJ,23-06-2020,549,26,604,0,0,4983,3801,177,3431,0,0,37991,3801,177,3431,0,0,37991
GJ,24-06-2020,572,25,575,0,0,5754,3853,175,3658,0,0,36409,3853,175,3658,0,0,36409
GJ,25-06-2020,577,18,410,0,0,5198,3920,162,3679,0,0,36534,3920,162,3679,0,0,36534
GJ,26-06-2020,580,18,532,0,0,5901,3960,153,3871,0,0,36878,3960,153,3871,0,0,36878
GJ,27-06-2020,615,18,379,0,0,5969,4036,151,3715,0,0,37734,4036,151,3715,0,0,37734
GJ,28-06-2020,624,19,391,0,0,6158,4080,145,3451,0,0,38432,4080,145,3451,0,0,38432
GJ,29-06-2020,626,19,440,0,0,4433,4143,143,3331,0,0,38396,4143,143,3331,0,0,38396
GJ,30-06-2020,620,20,422,0,0,5874,4214,137,3149,0,0,39287,4214,137,3149,0,0,39287
GJ,01-07-2020,675,21,368,0,0,7027,4317,133,2942,0,0,40560,4317,133,2942,0,0,40560
GJ,02-07-2020,681,19,563,0,0,7425,4421,134,3095,0,0,42787,4421,134,3095,0,0,42787
GJ,03-07-2020,687,18,340,0,0,7808,4528,134,2903,0,0,44694,4528,134,2903,0,0,44694
GJ,04-07-2020,712,21,473,0,0,8481,4625,137,2997,0,0,47206,4625,137,2997,0,0,47206
GJ,05-07-2020,725,18,486,0,0,7770,4726,136,3092,0,0,48818,4726,136,3092,0,0,48818
GJ,06-07-2020,735,17,423,0,0,6340,4835,134,3075,0,0,50725,4835,134,3075,0,0,50725
GJ,07-07-2020,778,17,421,0,0,7366,4993,131,3074,0,0,52217,4993,131,3074,0,0,52217
GJ,08-07-2020,783,16,569,0,0,8034,5101,126,3275,0,0,53224,5101,126,3275,0,0,53224
GJ,09-07-2020,861,15,429,0,0,7828,5281,122,3141,0,0,53627,5281,122,3141,0,0,53627
GJ,10-07-2020,875,14,441,0,0,7657,5469,118,3242,0,0,53476,5469,118,3242,0,0,53476
GJ,11-07-2020,872,10,502,0,0,7717,5629,107,3271,0,0,52712,5629,107,3271,0,0,52712
GJ,12-07-2020,879,13,513,0,0,7580,5783,102,3298,0,0,52522,5783,102,3298,0,0,52522
GJ,13-07-2020,902,10,608,0,0,5619,5950,95,3483,0,0,51801,5950,95,3483,0,0,51801
GJ,14-07-2020,915,14,749,0,0,8102,6087,92,3811,0,0,52537,6087,92,3811,0,0,52537
GJ,15-07-2020,925,10,791,0,0,9340,6229,86,4033,0,0,53843,6229,86,4033,0,0,53843
GJ,16-07-2020,919,10,828,0,0,11463,6287,81,4432,0,0,57478,6287,81,4432,0,0,57478
GJ,17-07-2020,949,17,770,0,0,12830,6361,84,4761,0,0,62651,6361,84,4761,0,0,62651
GJ,18-07-2020,960,19,1061,0,0,12297,6449,93,5320,0,0,67231,6449,93,5320,0,0,67231
GJ,19-07-2020,965,20,877,0,0,11825,6535,100,5684,0,0,71476,6535,100,5684,0,0,71476
GJ,20-07-2020,998,20,777,0,0,12867,6631,110,5853,0,0,78724,6631,110,5853,0,0,78724
GJ,21-07-2020,1026,34,744,0,0,13693,6742,130,5848,0,0,84315,6742,130,5848,0,0,84315
GJ,22-07-2020,1020,28,837,0,0,14024,6837,148,5894,0,0,88999,6837,148,5894,0,0,88999
GJ,23-07-2020,1078,28,718,0,0,14855,6996,166,5784,0,0,92391,6996,166,5784,0,0,92391
GJ,24-07-2020,1068,26,872,0,0,15157,7115,175,5886,0,0,94718,7115,175,5886,0,0,94718
GJ,25-07-2020,1081,22,782,0,0,13944,7236,178,5607,0,0,96365,7236,178,5607,0,0,96365
GJ,26-07-2020,1110,21,753,0,0,21708,7381,179,5483,0,0,106248,7381,179,5483,0,0,106248
GJ,27-07-2020,1052,22,1015,0,0,25474,7435,181,5721,0,0,118855,7435,181,5721,0,0,118855
GJ,28-07-2020,1108,24,1032,0,0,22248,7517,171,6009,0,0,127410,7517,171,6009,0,0,127410
GJ,29-07-2020,1144,24,783,0,0,22914,7641,167,5955,0,0,136300,7641,167,5955,0,0,136300
GJ,30-07-2020,1159,22,879,0,0,25067,7722,161,6116,0,0,146512,7722,161,6116,0,0,146512
GJ,31-07-2020,1153,23,833,0,0,26704,7807,158,6077,0,0,158059,7807,158,6077,0,0,158059
GJ,01-08-2020,1136,24,875,0,0,26303,7862,160,6170,0,0,170418,7862,160,6170,0,0,170418
GJ,02-08-2020,1101,22,805,0,0,23255,7853,161,6222,0,0,171965,7853,161,6222,0,0,171965
GJ,03-08-2020,1009,22,974,0,0,19769,7810,161,6181,0,0,166260,7810,161,6181,0,0,166260
GJ,04-08-2020,1020,25,898,0,0,20735,7722,162,6047,0,0,164747,7722,162,6047,0,0,164747
GJ,05-08-2020,1073,23,1046,0,0,24374,7651,161,6310,0,0,166207,7651,161,6310,0,0,166207
GJ,06-08-2020,1034,27,917,0,0,24569,7526,166,6348,0,0,165709,7526,166,6348,0,0,165709
GJ,07-08-2020,1074,22,1370,0,0,26591,7447,165,6885,0,0,165596,7447,165,6885,0,0,165596
GJ,08-08-2020,1101,23,1135,0,0,26272,7412,164,7145,0,0,165565,7412,164,7145,0,0,165565
GJ,09-08-2020,1078,25,1311,0,0,30985,7389,167,7651,0,0,173295,7389,167,7651,0,0,173295
GJ,10-08-2020,1056,20,1138,0,0,29604,7436,165,7815,0,0,183130,7436,165,7815,0,0,183130
GJ,11-08-2020,1118,23,1140,0,0,41647,7534,163,8057,0,0,204042,7534,163,8057,0,0,204042
GJ,12-08-2020,1152,18,977,0,0,50124,7613,158,7988,0,0,229792,7613,158,7988,0,0,229792
GJ,13-08-2020,1092,18,1046,0,0,50817,7671,149,8117,0,0,256040,7671,149,8117,0,0,256040
GJ,14-08-2020,1087,15,1083,0,0,51225,7684,142,7830,0,0,280674,7684,142,7830,0,0,280674
GJ,15-08-2020,1094,19,1015,0,0,51217,7677,138,7710,0,0,305619,7677,138,7710,0,0,305619
GJ,16-08-2020,1120,20,959,0,0,50560,7719,133,7358,0,0,325194,7719,133,7358,0,0,325194
GJ,17-08-2020,1033,15,1083,0,0,45540,7696,128,7303,0,0,341130,7696,128,7303,0,0,341130
GJ,18-08-2020,1126,20,1131,0,0,57234,7704,125,7294,0,0,356717,7704,125,7294,0,0,356717
GJ,19-08-2020,1145,17,1120,0,0,63031,7697,124,7437,0,0,369624,7697,124,7437,0,0,369624
GJ,20-08-2020,1175,16,1123,0,0,68491,7780,122,7514,0,0,387298,7780,122,7514,0,0,387298
GJ,21-08-2020,1204,14,1324,0,0,72947,7897,121,7755,0,0,409020,7897,121,7755,0,0,409020
GJ,22-08-2020,1212,14,980,0,0,75258,8015,116,7720,0,0,433061,8015,116,7720,0,0,433061
GJ,23-08-2020,1101,14,972,0,0,60808,7996,110,7733,0,0,443309,7996,110,7733,0,0,443309
GJ,24-08-2020,1067,13,1021,0,0,63065,8030,108,7671,0,0,460834,8030,108,7671,0,0,460834
GJ,25-08-2020,1096,20,1011,0,0,72577,8000,108,7551,0,0,476177,8000,108,7551,0,0,476177
GJ,26-08-2020,1197,17,1047,0,0,77949,8052,108,7478,0,0,491095,8052,108,7478,0,0,491095
GJ,27-08-2020,1190,17,1193,0,0,76227,8067,109,7548,0,0,498831,8067,109,7548,0,0,498831
GJ,28-08-2020,1272,14,1050,0,0,75800,8135,109,7274,0,0,501684,8135,109,7274,0,0,501684
GJ,29-08-2020,1282,13,1111,0,0,74234,8205,108,7405,0,0,500660,8205,108,7405,0,0,500660
GJ,30-08-2020,1272,17,1095,0,0,69488,8376,111,7528,0,0,509340,8376,111,7528,0,0,509340
GJ,31-08-2020,1280,14,1025,0,0,66363,8589,112,7532,0,0,512638,8589,112,7532,0,0,512638
GJ,01-09-2020,1310,14,1131,0,0,78070,8803,106,7652,0,0,518131,8803,106,7652,0,0,518131
GJ,02-09-2020,1305,12,1141,0,0,74523,8911,101,7746,0,0,514705,8911,101,7746,0,0,514705
GJ,03-09-2020,1325,16,1126,0,0,75487,9046,100,7679,0,0,513965,9046,100,7679,0,0,513965
GJ,04-09-2020,1320,14,1218,0,0,75453,9094,100,7847,0,0,513618,9094,100,7847,0,0,513618
GJ,05-09-2020,1311,16,1148,0,0,72751,9123,103,7884,0,0,512135,9123,103,7884,0,0,512135
GJ,06-09-2020,1335,14,1212,0,0,72561,9186,100,8001,0,0,515208,9186,100,8001,0,0,515208
GJ,07-09-2020,1330,15,1276,0,0,72690,9236,101,8252,0,0,521535,9236,101,8252,0,0,521535
GJ,08-09-2020,1295,13,1445,0,0,72076,9221,100,8566,0,0,515541,9221,100,8566,0,0,515541
GJ,09-09-2020,1329,16,1336,0,0,75936,9245,104,8761,0,0,516954,9245,104,8761,0,0,516954
GJ,10-09-2020,1332,15,1415,0,0,72151,9252,103,9050,0,0,513618,9252,103,9050,0,0,513618
GJ,11-09-2020,1344,16,1240,0,0,71668,9276,105,9072,0,0,509833,9276,105,9072,0,0,509833
GJ,12-09-2020,1365,15,1335,0,0,74781,9330,104,9259,0,0,511863,9330,104,9259,0,0,511863
GJ,13-09-2020,1326,15,1205,0,0,68828,9321,105,9252,0,0,508130,9321,105,9252,0,0,508130
GJ,14-09-2020,1334,17,1255,0,0,71507,9325,107,9231,0,0,506947,9325,107,9231,0,0,506947
GJ,15-09-2020,1349,17,1444,0,0,78182,9379,111,9230,0,0,513053,9379,111,9230,0,0,513053
GJ,16-09-2020,1364,12,1447,0,0,85153,9414,107,9341,0,0,522270,9414,107,9341,0,0,522270
GJ,17-09-2020,1379,14,1652,0,0,85620,9461,106,9578,0,0,535739,9461,106,9578,0,0,535739
GJ,18-09-2020,1410,16,1293,0,0,69077,9527,106,9631,0,0,533148,9527,106,9631,0,0,533148
GJ,19-09-2020,1432,16,1470,0,0,61432,9594,107,9766,0,0,519799,9594,107,9766,0,0,519799
GJ,20-09-2020,1407,17,1204,0,0,60687,9675,109,9765,0,0,511658,9675,109,9765,0,0,511658
GJ,21-09-2020,1430,17,1316,0,0,61897,9771,109,9826,0,0,502048,9771,109,9826,0,0,502048
GJ,22-09-2020,1402,16,1321,0,0,62097,9824,108,9703,0,0,485963,9824,108,9703,0,0,485963
GJ,23-09-2020,1372,15,1289,0,0,61907,9832,111,9545,0,0,462717,9832,111,9545,0,0,462717
GJ,24-09-2020,1408,14,1510,0,0,61904,9861,111,9403,0,0,439001,9861,111,9403,0,0,439001
GJ,25-09-2020,1442,12,1279,0,0,61912,9893,107,9389,0,0,431836,9893,107,9389,0,0,431836
GJ,26-09-2020,1417,13,1419,0,0,61865,9878,104,9338,0,0,432269,9878,104,9338,0,0,432269
GJ,27-09-2020,1411,10,1231,0,0,60357,9882,97,9365,0,0,431939,9882,97,9365,0,0,431939
GJ,28-09-2020,1404,12,1336,0,0,61316,9856,92,9385,0,0,431358,9856,92,9385,0,0,431358
GJ,29-09-2020,1381,11,1383,0,0,62338,9835,87,9447,0,0,431599,9835,87,9447,0,0,431599
GJ,30-09-2020,1390,11,1372,0,0,61966,9853,83,9530,0,0,431658,9853,83,9530,0,0,431658
GJ,01-10-2020,1351,10,1334,0,0,56738,9796,79,9354,0,0,426492,9796,79,9354,0,0,426492
GJ,02-10-2020,1310,15,1250,0,0,56732,9664,82,9325,0,0,421312,9664,82,9325,0,0,421312
GJ,03-10-2020,1343,12,1304,0,0,57065,9590,81,9210,0,0,416512,9590,81,9210,0,0,416512
GJ,04-10-2020,1302,9,1246,0,0,56700,9481,80,9225,0,0,412855,9481,80,9225,0,0,412855
GJ,05-10-2020,1327,13,1405,0,0,57513,9404,81,9294,0,0,409052,9404,81,9294,0,0,409052
GJ,06-10-2020,1335,10,1473,0,0,51879,9358,80,9384,0,0,398593,9358,80,9384,0,0,398593
GJ,07-10-2020,1311,9,1414,0,0,51385,9279,78,9426,0,0,388012,9279,78,9426,0,0,388012
GJ,08-10-2020,1278,10,1266,0,0,52465,9206,78,9358,0,0,383739,9206,78,9358,0,0,383739
GJ,09-10-2020,1243,9,1518,0,0,51662,9139,72,9626,0,0,378669,9139,72,9626,0,0,378669
GJ,10-10-2020,1221,10,1456,0,0,51288,9017,70,9778,0,0,372892,9017,70,9778,0,0,372892
GJ,11-10-2020,1181,9,1413,0,0,51250,8896,70,9945,0,0,367442,8896,70,9945,0,0,367442
GJ,12-10-2020,1169,8,1442,0,0,50979,8738,65,9982,0,0,360908,8738,65,9982,0,0,360908
GJ,13-10-2020,1158,10,1375,0,0,50993,8561,65,9884,0,0,360022,8561,65,9884,0,0,360022
GJ,14-10-2020,1175,11,1414,0,0,50993,8425,67,9884,0,0,359630,8425,67,9884,0,0,359630
GJ,15-10-2020,1185,11,1329,0,0,51215,8332,68,9947,0,0,358380,8332,68,9947,0,0,358380
GJ,16-10-2020,1191,11,1279,0,0,52657,8280,70,9708,0,0,359375,8280,70,9708,0,0,359375
GJ,17-10-2020,1161,9,1270,0,0,52746,8220,69,9522,0,0,360833,8220,69,9522,0,0,360833
GJ,18-10-2020,1091,9,1233,0,0,51961,8130,69,9342,0,0,361544,8130,69,9342,0,0,361544
GJ,19-10-2020,996,8,1147,0,0,52372,7957,69,9047,0,0,362937,7957,69,9047,0,0,362937
GJ,20-10-2020,1126,8,1128,0,0,52915,7925,67,8800,0,0,364859,7925,67,8800,0,0,364859
GJ,21-10-2020,1137,9,1180,0,0,52986,7887,65,8566,0,0,366852,7887,65,8566,0,0,366852
GJ,22-10-2020,1136,7,1201,0,0,52923,7838,61,8438,0,0,368560,7838,61,8438,0,0,368560
GJ,23-10-2020,1112,6,1264,0,0,52947,7759,56,8423,0,0,368850,7759,56,8423,0,0,368850
GJ,24-10-2020,1021,6,1013,0,0,52980,7619,53,8166,0,0,369084,7619,53,8166,0,0,369084
GJ,25-10-2020,919,7,963,0,0,51370,7447,51,7896,0,0,368493,7447,51,7896,0,0,368493
GJ,26-10-2020,908,4,1102,0,0,51046,7359,47,7851,0,0,367167,7359,47,7851,0,0,367167
GJ,27-10-2020,992,5,1238,0,0,51927,7225,44,7961,0,0,366179,7225,44,7961,0,0,366179
GJ,28-10-2020,980,6,1107,0,0,51912,7068,41,7888,0,0,365105,7068,41,7888,0,0,365105
GJ,29-10-2020,987,4,1083,0,0,52989,6919,38,7770,0,0,365171,6919,38,7770,0,0,365171
GJ,30-10-2020,969,6,1027,0,0,51657,6776,38,7533,0,0,363881,6776,38,7533,0,0,363881
GJ,31-10-2020,935,5,1014,0,0,51574,6690,37,7534,0,0,362475,6690,37,7534,0,0,362475
GJ,01-11-2020,860,5,1128,0,0,51084,6631,35,7699,0,0,362189,6631,35,7699,0,0,362189
GJ,02-11-2020,875,4,1004,0,0,52880,6598,35,7601,0,0,364023,6598,35,7601,0,0,364023
GJ,03-11-2020,954,6,1197,0,0,52739,6560,36,7560,0,0,364835,6560,36,7560,0,0,364835
GJ,04-11-2020,975,6,1022,0,0,51572,6555,36,7475,0,0,364495,6555,36,7475,0,0,364495
GJ,05-11-2020,990,7,1055,0,0,42296,6558,39,7447,0,0,353802,6558,39,7447,0,0,353802
GJ,06-11-2020,1035,4,1321,0,0,60784,6624,37,7741,0,0,362929,6624,37,7741,0,0,362929
GJ,07-11-2020,1046,5,931,0,0,51761,6735,37,7658,0,0,363116,6735,37,7658,0,0,363116
GJ,08-11-2020,1020,7,819,0,0,51191,6895,39,7349,0,0,363223,6895,39,7349,0,0,363223
GJ,09-11-2020,971,5,993,0,0,51789,6991,40,7338,0,0,362132,6991,40,7338,0,0,362132
GJ,10-11-2020,1049,5,879,0,0,52960,7086,39,7020,0,0,362353,7086,39,7020,0,0,362353
GJ,11-11-2020,1125,6,1352,0,0,52973,7236,39,7350,0,0,363754,7236,39,7350,0,0,363754
GJ,12-11-2020,1120,6,1038,0,0,54624,7366,38,7333,0,0,376082,7366,38,7333,0,0,376082
GJ,13-11-2020,1152,6,1078,0,0,53967,7483,40,7090,0,0,369265,7483,40,7090,0,0,369265
GJ,14-11-2020,1124,6,995,0,0,52973,7561,41,7154,0,0,370477,7561,41,7154,0,0,370477
GJ,15-11-2020,1070,6,1001,0,0,49842,7611,40,7336,0,0,369128,7611,40,7336,0,0,369128
GJ,16-11-2020,926,5,1040,0,0,39383,7566,40,7383,0,0,356722,7566,40,7383,0,0,356722
GJ,17-11-2020,1125,7,1116,0,0,47328,7642,42,7620,0,0,351090,7642,42,7620,0,0,351090
GJ,18-11-2020,1281,8,1274,0,0,54256,7798,44,7542,0,0,352373,7798,44,7542,0,0,352373
GJ,19-11-2020,1340,7,1113,0,0,54907,8018,45,7617,0,0,352656,8018,45,7617,0,0,352656
GJ,20-11-2020,1420,7,1040,0,0,67901,8286,46,7579,0,0,366590,8286,46,7579,0,0,366590
GJ,21-11-2020,1515,9,1271,0,0,70388,8677,49,7855,0,0,384005,8677,49,7855,0,0,384005
GJ,22-11-2020,1495,13,1167,0,0,63739,9102,56,8021,0,0,397902,9102,56,8021,0,0,397902
GJ,23-11-2020,1487,17,1234,0,0,69521,9663,68,8215,0,0,428040,9663,68,8215,0,0,428040
GJ,24-11-2020,1510,16,1286,0,0,84625,10048,77,8385,0,0,465337,10048,77,8385,0,0,465337
GJ,25-11-2020,1540,14,1283,0,0,91459,10307,83,8394,0,0,502540,10307,83,8394,0,0,502540
GJ,26-11-2020,1560,16,1302,0,0,70820,10527,92,8583,0,0,518453,10527,92,8583,0,0,518453
GJ,27-11-2020,1607,16,1388,0,0,69283,10714,101,8931,0,0,519835,10714,101,8931,0,0,519835
GJ,28-11-2020,1598,15,1523,0,0,69887,10797,107,9183,0,0,519334,10797,107,9183,0,0,519334
GJ,29-11-2020,1564,16,1451,0,0,68960,10866,110,9467,0,0,524555,10866,110,9467,0,0,524555
GJ,30-11-2020,1502,20,1401,0,0,65876,10881,113,9634,0,0,520910,10881,113,9634,0,0,520910
GJ,01-12-2020,1477,15,1547,0,0,68852,10848,112,9895,0,0,505137,10848,112,9895,0,0,505137
GJ,02-12-2020,1512,14,1570,0,0,69186,10820,112,10182,0,0,482864,10820,112,10182,0,0,482864
GJ,03-12-2020,1540,13,1427,0,0,69735,10800,109,10307,0,0,481779,10800,109,10307,0,0,481779
GJ,04-12-2020,1510,18,1627,0,0,69324,10703,111,10546,0,0,481820,10703,111,10546,0,0,481820
GJ,05-12-2020,1514,15,1535,0,0,69668,10619,111,10558,0,0,481601,10619,111,10558,0,0,481601
GJ,06-12-2020,1455,17,1485,0,0,69580,10510,112,10592,0,0,482221,10510,112,10592,0,0,482221
GJ,07-12-2020,1380,14,1568,0,0,68598,10388,106,10759,0,0,484943,10388,106,10759,0,0,484943
GJ,08-12-2020,1325,15,1531,0,0,60875,10236,106,10743,0,0,476966,10236,106,10743,0,0,476966
GJ,09-12-2020,1318,13,1550,0,0,60661,10042,105,10723,0,0,468441,10042,105,10723,0,0,468441
GJ,10-12-2020,1270,12,1465,0,0,60547,9772,104,10761,0,0,459253,9772,104,10761,0,0,459253
GJ,11-12-2020,1223,13,1403,0,0,60523,9485,99,10537,0,0,450452,9485,99,10537,0,0,450452
GJ,12-12-2020,1204,12,1338,0,0,60423,9175,96,10340,0,0,441207,9175,96,10340,0,0,441207
GJ,13-12-2020,1175,11,1347,0,0,55989,8895,90,10202,0,0,427616,8895,90,10202,0,0,427616
GJ,14-12-2020,1120,11,1389,0,0,55807,8635,87,10023,0,0,414825,8635,87,10023,0,0,414825
GJ,15-12-2020,1110,11,1236,0,0,54883,8420,83,9728,0,0,408833,8420,83,9728,0,0,408833
GJ,16-12-2020,1160,10,1384,0,0,54864,8262,80,9562,0,0,403036,8262,80,9562,0,0,403036
GJ,17-12-2020,1115,8,1305,0,0,54835,8107,76,9402,0,0,397324,8107,76,9402,0,0,397324
GJ,18-12-2020,1075,9,1155,0,0,54757,7959,72,9154,0,0,391558,7959,72,9154,0,0,391558
GJ,19-12-2020,1026,7,1252,0,0,54365,7781,67,9068,0,0,385500,7781,67,9068,0,0,385500
GJ,20-12-2020,1010,7,1190,0,0,54694,7616,63,8911,0,0,384205,7616,63,8911,0,0,384205
GJ,21-12-2020,960,7,1268,0,0,54612,7456,59,8790,0,0,383010,7456,59,8790,0,0,383010
GJ,22-12-2020,988,7,1209,0,0,54587,7334,55,8763,0,0,382714,7334,55,8763,0,0,382714
GJ,23-12-2020,958,6,1309,0,0,54843,7132,51,8688,0,0,382693,7132,51,8688,0,0,382693
GJ,24-12-2020,990,8,1181,0,0,55698,7007,51,8564,0,0,383556,7007,51,8564,0,0,383556
GJ,25-12-2020,910,6,1114,0,0,56970,6842,48,8523,0,0,385769,6842,48,8523,0,0,385769
GJ,26-12-2020,890,7,1002,0,0,53539,6706,48,8273,0,0,384943,6706,48,8273,0,0,384943
GJ,27-12-2020,850,7,920,0,0,53075,6546,48,8003,0,0,383324,6546,48,8003,0,0,383324
GJ,28-12-2020,810,6,1016,0,0,52906,6396,47,7751,0,0,381618,6396,47,7751,0,0,381618
GJ,29-12-2020,804,7,999,0,0,53389,6212,47,7541,0,0,380420,6212,47,7541,0,0,380420
GJ,30-12-2020,799,7,834,0,0,54708,6053,48,7066,0,0,380285,6053,48,7066,0,0,380285
GJ,31-12-2020,780,4,916,0,0,54672,5843,44,6801,0,0,379259,5843,44,6801,0,0,379259
GJ,01-01-2021,734,3,907,0,0,53520,5667,41,6594,0,0,375809,5667,41,6594,0,0,375809
GJ,02-01-2021,741,5,922,0,0,52980,5518,39,6514,0,0,375250,5518,39,6514,0,0,375250
GJ,03-01-2021,715,4,938,0,0,51384,5383,36,6532,0,0,373559,5383,36,6532,0,0,373559
GJ,04-01-2021,698,3,898,0,0,47995,5271,33,6414,0,0,368648,5271,33,6414,0,0,368648
GJ,05-01-2021,655,4,868,0,0,48039,5122,30,6283,0,0,363298,5122,30,6283,0,0,363298
GJ,06-01-2021,665,4,897,0,0,48966,4988,27,6346,0,0,357556,4988,27,6346,0,0,357556
GJ,07-01-2021,667,3,899,0,0,47942,4875,26,6329,0,0,350826,4875,26,6329,0,0,350826
GJ,08-01-2021,685,3,892,0,0,49952,4826,26,6314,0,0,347258,4826,26,6314,0,0,347258
GJ,09-01-2021,675,5,851,0,0,47506,4760,26,6243,0,0,341784,4760,26,6243,0,0,341784
GJ,10-01-2021,671,4,806,0,0,5509,4716,26,6111,0,0,295909,4716,26,6111,0,0,295909
GJ,11-01-2021,615,3,746,0,0,44732,4633,26,5959,0,0,292646,4633,26,5959,0,0,292646
GJ,12-01-2021,602,3,855,0,0,44853,4580,25,5946,0,0,289460,4580,25,5946,0,0,289460
GJ,13-01-2021,583,4,792,0,0,42687,4498,25,5841,0,0,283181,4498,25,5841,0,0,283181
GJ,14-01-2021,570,3,737,0,0,37640,4401,25,5679,0,0,272879,4401,25,5679,0,0,272879
GJ,15-01-2021,535,3,738,0,0,32312,4251,25,5525,0,0,255239,4251,25,5525,0,0,255239
GJ,16-01-2021,505,3,764,10787,0,35527,4081,23,5438,10787,0,243260,4081,23,5438,10787,0,243260
GJ,17-01-2021,518,2,704,0,0,34827,3928,21,5336,10787,0,272578,3928,21,5336,10787,0,272578
GJ,18-01-2021,495,2,700,0,0,34470,3808,20,5290,10787,0,262316,3808,20,5290,10787,0,262316
GJ,19-01-2021,485,2,709,6794,0,34195,3691,19,5144,17581,0,251658,3691,19,5144,17581,0,251658
GJ,20-01-2021,490,2,707,4251,0,35391,3598,17,5059,21832,0,244362,3598,17,5059,21832,0,244362
GJ,21-01-2021,471,1,727,13033,0,35726,3499,15,5049,34865,0,242448,3499,15,5049,34865,0,242448
GJ,22-01-2021,451,2,700,11285,0,38094,3415,14,5011,46150,0,248230,3415,14,5011,46150,0,248230
GJ,23-01-2021,423,1,702,32316,0,0,3333,12,4949,67679,0,212703,3333,12,4949,67679,0,212703
GJ,24-01-2021,410,1,704,0,0,0,3225,11,4949,67679,0,177876,3225,11,4949,67679,0,177876
GJ,25-01-2021,390,3,707,13461,0,98573,3120,12,4956,81140,0,241979,3120,12,4956,81140,0,241979
GJ,26-01-2021,380,2,637,0,0,0,3015,12,4884,74346,0,207784,3015,12,4884,74346,0,207784
GJ,27-01-2021,353,1,462,2597,0,0,2878,11,4639,72692,0,172393,2878,11,4639,72692,0,172393
GJ,28-01-2021,346,2,602,68092,0,95467,2753,12,4514,127751,0,232134,2753,12,4514,127751,0,232134
GJ,29-01-2021,335,1,463,59059,0,0,2637,11,4277,175525,0,194040,2637,11,4277,175525,0,194040
GJ,30-01-2021,323,2,441,24379,0,62604,2537,12,4016,167588,0,256644,2537,12,4016,167588,0,256644
GJ,31-01-2021,316,0,335,1837,0,0,2443,11,3647,169425,0,256644,2443,11,3647,169425,0,256644
GJ,01-02-2021,298,1,406,8206,0,57637,2351,9,3346,164170,0,215708,2351,9,3346,164170,0,215708
GJ,02-02-2021,285,1,422,31755,0,28760,2256,8,3131,195925,0,244468,2256,8,3131,195925,0,244468
GJ,03-02-2021,283,2,528,23399,0,33628,2186,9,3197,216727,0,278096,2186,9,3197,216727,0,278096
GJ,04-02-2021,275,1,330,36932,0,32539,2115,8,2925,185567,0,215168,2115,8,2925,185567,0,215168
GJ,05-02-2021,267,1,425,46233,0,32520,2047,8,2887,172741,0,247688,2047,8,2887,172741,0,247688
GJ,06-02-2021,252,1,401,44157,0,31906,1976,7,2847,192519,0,216990,1976,7,2847,192519,0,216990
GJ,07-02-2021,244,1,355,12429,0,30114,1904,8,2867,203111,0,247104,1904,8,2867,203111,0,247104
GJ,08-02-2021,232,1,450,54958,0,28402,1838,8,2911,249863,0,217869,1838,8,2911,249863,0,217869
GJ,09-02-2021,234,1,353,66452,0,30952,1787,8,2842,284560,0,220061,1787,8,2842,284560,0,220061
